GOLEN,ROADSECT_ID,PERIOD,GOCOUNT,TIME,GOTIME,TYPE,ROADSECT_NAME,SECT10,SECT10_NAME,ROADSECT_FROM,ROAD_NO,ROADSECT_TO,ROADLENGTH,DIRNAME,JAM_SPEED,avg_len,avg_time,v1,v2,is_congested
2380.1328,145314,91,29,2018/4/6 0:00,203.0739,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,82.0735448275862,7.002548275862069,11.7205253850938,42.19389138633768,0
3258.7962,145314,92,37,2018/4/6 0:00,315.4271,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,88.07557297297298,8.525056756756756,10.331376726983827,37.19295621714178,0
2799.5545,145314,93,32,2018/4/6 0:00,377.8283,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,87.486078125,11.807134375,7.409594516874464,26.67454026074807,0
3810.7506,145314,94,42,2018/4/6 0:00,462.8692,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,90.73215714285713,11.020695238095238,8.232888686479894,29.63839927132762,0
2969.1026,145314,95,36,2018/4/6 0:00,269.1694,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,82.47507222222222,7.476927777777778,11.030609720124204,39.710194992447136,0
4546.2845,145314,96,44,2018/4/6 0:00,401.5056,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,103.32464772727272,9.125127272727273,11.32309113496798,40.76312808588473,0
4154.4369,145314,97,42,2018/4/6 0:00,327.8046,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,98.91516428571428,7.8048714285714285,12.673516173964611,45.6246582262726,0
8363.7188,145314,98,81,2018/4/6 0:00,848.9524,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,103.255787654321,10.480893827160495,9.85181124406975,35.466520478651105,0
3432.2608,145314,99,34,2018/4/6 0:00,396.2218,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,100.94884705882353,11.653582352941175,8.662473392428181,31.18490421274145,0
4631.5808,145314,100,52,2018/4/6 0:00,503.8226,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,89.06886153846153,9.688896153846155,9.192880192353417,33.0943686924723,0
3874.492,145314,101,42,2018/4/6 0:00,370.8676,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,92.24980952380953,8.830180952380951,10.447102955340398,37.60957063922543,0
4495.3865,145314,102,48,2018/4/6 0:00,407.7778,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,93.65388541666665,8.495370833333334,11.024107982337437,39.686788736414776,0
4845.4154,145314,103,53,2018/4/6 0:00,466.7512,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,91.42293207547169,8.806626415094339,10.381152528370576,37.372149102134074,0
4574.205,145314,104,45,2018/4/6 0:00,489.9987,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,101.649,10.88886,9.33513701158799,33.60649324171677,0
6433.6753,145314,105,72,2018/4/6 0:00,955.7732,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,89.35660138888889,13.274627777777777,6.7313828217824065,24.232978158416664,0
5041.4322,145314,106,62,2018/4/6 0:00,527.1925,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,81.31342258064517,8.503104838709678,9.562791959293806,34.426051053457705,0
7914.3668,145314,107,80,2018/4/6 0:00,750.5625,3,宝安大道,5,宝安区,疏港通道,1453,机场南路,929,南-北,20,98.929585,9.38203125,10.544580631193272,37.96049027229578,0
